__header__:ESHR,dim1,dim2,Value
Coffee,KalUt,8.547608558728825e-06
Coffee,SulUt,0.0
Coffee,Gorontalo,0.0
Coffee,SulTeng,0.0
Coffee,SulaSel,0.02871815115213394
Coffee,SulBar,0.0
Coffee,SulTra,0.0
Coffee,Bali,4.675727723224554e-06
Coffee,NTB,0.0
Coffee,NTT,0.0
Coffee,Maluku,0.0
Coffee,MalUt,0.0
Coffee,PapuaBar,0.0
Coffee,PapuaProv,3.4949143810081296e-06
Tea,NAD,0.0
Tea,SumUt,0.0008439833763986826
Tea,SumBar,0.0
Tea,RiauProv,2.343118921999121e-06
Tea,KepRi,3.103750350419432e-05
Tea,Jambi,0.0
Tea,SumSel,0.0
Tea,BaBel,0.0
Tea,Bengkulu,0.0
Tea,Lampung,0.0
Tea,DKI,0.987227201461792
Tea,JaBar,2.0502659481280716e-06
Tea,Banten,0.0
Tea,JaTeng,0.0013424056814983487
Tea,DIY,0.0001912305597215891
Tea,JaTim,0.010257886722683907
Tea,KalBar,6.310377784757293e-07
Tea,KalTeng,0.0
Tea,KalSel,0.0
Tea,KalTim,0.0
Tea,KalUt,1.8703054593061097e-05
Tea,SulUt,0.0
Tea,Gorontalo,0.0
Tea,SulTeng,0.0
Tea,SulaSel,0.0
Tea,SulBar,0.0
Tea,SulTra,0.0
Tea,Bali,3.6630367503676098e-06
Tea,NTB,0.0
Tea,NTT,6.948711234144866e-05
Tea,Maluku,0.0
Tea,MalUt,0.0
Tea,PapuaBar,0.0
Tea,PapuaProv,9.327964107797015e-06
Cocoa,NAD,0.0
Cocoa,SumUt,0.17809335887432098
Cocoa,SumBar,0.0
Cocoa,RiauProv,0.0
Cocoa,KepRi,0.007687887642532587
Cocoa,Jambi,0.00021209806436672807
Cocoa,SumSel,0.0
Cocoa,BaBel,0.0
Cocoa,Bengkulu,0.0
Cocoa,Lampung,0.05279645696282387
Cocoa,DKI,0.008001699112355709
Cocoa,JaBar,0.0
Cocoa,Banten,0.0
Cocoa,JaTeng,0.00018695913604460657
Cocoa,DIY,0.0
Cocoa,JaTim,0.15841329097747803
Cocoa,KalBar,0.0
Cocoa,KalTeng,0.0
Cocoa,KalSel,0.0
Cocoa,KalTim,0.0
Cocoa,KalUt,0.015164275653660297
Cocoa,SulUt,0.0
Cocoa,Gorontalo,0.0
Cocoa,SulTeng,0.0
Cocoa,SulaSel,0.5787926316261292
Cocoa,SulBar,0.0
Cocoa,SulTra,0.0
Cocoa,Bali,0.0006005019531585276
Cocoa,NTB,0.0
Cocoa,NTT,5.0779028242686763e-05
Cocoa,Maluku,0.0
Cocoa,MalUt,0.0
Cocoa,PapuaBar,0.0
Cocoa,PapuaProv,0.0
Clove,NAD,1.292092383664567e-05
Clove,SumUt,0.05051368102431297
Clove,SumBar,0.003879835596308112
Clove,RiauProv,0.0
Clove,KepRi,4.5875833166064695e-05
Clove,Jambi,0.0
Clove,SumSel,0.0
Clove,BaBel,0.0
Clove,Bengkulu,0.0
Clove,Lampung,0.010999088175594807
Clove,DKI,0.03843369334936142
Clove,JaBar,0.0
Clove,Banten,0.0
Clove,JaTeng,0.11377391219139099
Clove,DIY,0.0
Clove,JaTim,0.769025444984436
Clove,KalBar,0.0
